opt, p1, p2, p3, p4
1, 0.139918, 0.0200123, 0.563634, 0.506933
2, 0.139999, 0.0200003, 0.561326, 0.00507819
3, 0.140012, 0.0200013, 0.0645052, 0.505549
4, 0.14, 0.02, 0.0695778, 0.00454241
