opt, p1, p2, p3, p4
1, 0.979989, 0.420002, 0.987378, 0.703901
2, 0.979994, 0.420004, 0.988358, 0.220779
3, 0.980398, 0.41993, 0.4857, 0.702738
4, 0.980366, 0.419934, 0.491902, 0.205192
