opt, p1, p2, p3, p4
1, 0.160087, 0.160087, 0.574217, 0.573866
2, 0.160011, 0.160011, 0.572585, 0.0740017
3, 0.160011, 0.160011, 0.0739311, 0.577188
4, 0.160003, 0.160003, 0.0746752, 0.0753452
