opt, p1, p2, p3, p4
1, 0.580067, 0.259885, 0.785481, 0.625513
2, 0.580046, 0.260009, 0.785926, 0.1276
3, 0.58007, 0.259855, 0.286186, 0.62575
4, 0.580054, 0.260009, 0.287543, 0.123502
