opt, p1, p2, p3, p4
1, 0.980005, 0.820005, 0.985925, 0.903502
2, 0.979987, 0.819983, 0.986961, 0.424326
3, 0.980254, 0.820107, 0.483056, 0.902455
4, 0.979838, 0.820263, 0.487985, 0.402518
