opt, p1, p2, p3, p4
1, 0.240157, 0.320126, 0.614838, 0.653709
2, 0.240057, 0.319932, 0.613294, 0.154113
3, 0.239991, 0.319983, 0.114034, 0.654607
4, 0.239992, 0.319985, 0.114932, 0.153374
