opt, p1, p2, p3, p4
1, 0.139977, 0.200129, 0.564262, 0.593157
2, 0.139999, 0.199969, 0.566127, 0.0950997
3, 0.140012, 0.199979, 0.0640686, 0.595341
4, 0.140003, 0.200005, 0.0644889, 0.0928163
