opt, p1, p2, p3, p4
1, 0.419992, 0.899941, 0.704658, 0.941649
2, 0.419931, 0.899716, 0.703465, 0.443623
3, 0.420019, 0.899957, 0.201009, 0.940543
4, 0.419935, 0.900275, 0.205003, 0.438402
