opt, p1, p2, p3, p4
1, 0.279986, 0.780052, 0.633314, 0.882184
2, 0.28008, 0.780075, 0.634581, 0.382582
3, 0.28002, 0.779989, 0.133197, 0.882806
4, 0.279956, 0.780086, 0.133913, 0.377908
