opt, p1, p2, p3, p4
1, 0.919949, 0.0399993, 0.958839, 0.522863
2, 0.920001, 0.04, 0.96016, 0.0180186
3, 0.921092, 0.040025, 0.458004, 0.518235
4, 0.919992, 0.0400008, 0.476923, 0.0166021
