opt, p1, p2, p3, p4
1, 0.979987, 0.160003, 0.98855, 0.573831
2, 0.980002, 0.16, 0.989165, 0.0828215
3, 0.979664, 0.160096, 0.488111, 0.575782
4, 0.980195, 0.159997, 0.491856, 0.0762237
