opt, p1, p2, p3, p4
1, 0.479983, 0.799909, 0.734296, 0.892887
2, 0.480269, 0.800329, 0.735048, 0.392249
3, 0.479983, 0.79992, 0.2322, 0.891741
4, 0.480243, 0.80027, 0.23502, 0.390559
