"","belief_benef_low","belief_benef_high","value_AM_infty","max_invest"
"907",0.34,0.78,6.43166137931034,28.4430255793441
"908",0.34,0.8,6.44351034482759,28.7054428245115
"909",0.34,0.82,6.45535931034483,28.9607994263881
"910",0.34,0.84,6.46720827586207,29.2094654007519
"911",0.34,0.86,6.47905724137931,29.4517824182864
"912",0.34,0.88,6.49090620689655,29.6880666278105
"913",0.34,0.9,6.50275517241379,29.9186111365317
"914",0.34,0.92,6.51460413793103,30.1436881961389
"915",0.34,0.94,6.52645310344828,30.3635511356314
"916",0.34,0.96,6.53830206896552,30.5784360752975
"917",0.34,0.98,6.55015103448276,30.7885634509215
"918",0.34,1,6.562,30.9941393728885
"919",0.36,0,6.08926955397544,12.6763891806265
"920",0.36,0.02,6.08926955397544,12.6763891806265
"921",0.36,0.04,6.08926955397544,12.6763891806266
"922",0.36,0.06,6.08926955397544,12.6763891806265
"923",0.36,0.08,6.08926955397544,12.6763891806266
"924",0.36,0.1,6.08926955397544,12.6763891806266
"925",0.36,0.12,6.08926955397544,12.6763891806266
"926",0.36,0.14,6.08926955397544,12.6763891806266
"927",0.36,0.16,6.09330482758621,13.1419215883584
"928",0.36,0.18,6.10532137931034,14.4066379823516
"929",0.36,0.2,6.11733793103448,15.5224737468681
"930",0.36,0.22,6.12935448275862,16.520818121723
"931",0.36,0.24,6.14137103448276,17.424073339937
"932",0.36,0.26,6.1533875862069,18.2487884369033
"933",0.36,0.28,6.16540413793103,19.0075359615777
"934",0.36,0.3,6.17742068965517,19.7100920269472
"935",0.36,0.32,6.18943724137931,20.3642086971941
"936",0.36,0.34,6.20145379310345,20.9761368427771
"937",0.36,0.36,6.21347034482759,21.5509903581842
"938",0.36,0.38,6.22548689655172,22.0930062105595
"939",0.36,0.4,6.23750344827586,22.6057341447913
"940",0.36,0.42,6.24952,23.0921777115123
"941",0.36,0.44,6.26153655172414,23.5549008774588
"942",0.36,0.46,6.27355310344828,23.9961098303098
"943",0.36,0.48,6.28556965517241,24.4177165970625
"944",0.36,0.5,6.29758620689655,24.8213891218543
"945",0.36,0.52,6.30960275862069,25.2085911208561
"946",0.36,0.54,6.32161931034483,25.5806141206086
"947",0.36,0.56,6.33363586206896,25.9386034502065
"948",0.36,0.58,6.3456524137931,26.2835795068838
"949",0.36,0.6,6.35766896551724,26.6164552903281
"950",0.36,0.62,6.36968551724138,26.9380509647895
"951",0.36,0.64,6.38170206896552,27.2491060337893
"952",0.36,0.66,6.39371862068966,27.5502895822376
"953",0.36,0.68,6.40573517241379,27.8422089427951
"954",0.36,0.7,6.41775172413793,28.1254170687293
"955",0.36,0.72,6.42976827586207,28.4004188382441
"956",0.36,0.74,6.44178482758621,28.6676764708887
"957",0.36,0.76,6.45380137931034,28.9276142020135
"958",0.36,0.78,6.46581793103448,29.1806223339879
"959",0.36,0.8,6.47783448275862,29.4270607613114
"960",0.36,0.82,6.48985103448276,29.6672620495326
"961",0.36,0.84,6.5018675862069,29.9015341340787
"962",0.36,0.86,6.51388413793103,30.1301626939474
"963",0.36,0.88,6.52590068965517,30.3534132461622
"964",0.36,0.9,6.53791724137931,30.571532999505
"965",0.36,0.92,6.54993379310345,30.7847524999817
"966",0.36,0.94,6.56195034482759,30.9932870954846
"967",0.36,0.96,6.57396689655172,31.1973382429778
"968",0.36,0.98,6.58598344827586,31.3970946780979
"969",0.36,1,6.598,31.59273346419
"970",0.38,0,6.11864899806076,15.6366436904655
"971",0.38,0.02,6.11864899806076,15.6366436904655
"972",0.38,0.04,6.11864899806076,15.6366436904655
"973",0.38,0.06,6.11864899806076,15.6366436904655
"974",0.38,0.08,6.11864899806076,15.6366436904655
"975",0.38,0.1,6.11864899806076,15.6366436904655
"976",0.38,0.12,6.11864899806076,15.6366436904655
"977",0.38,0.14,6.11864899806076,15.6366436904655
"978",0.38,0.16,6.12226620689655,15.9446957531052
"979",0.38,0.18,6.13445034482759,16.9144058908874
"980",0.38,0.2,6.14663448275862,17.7941612094215
"981",0.38,0.22,6.15881862068966,18.5992433689982
"982",0.38,0.24,6.17100275862069,19.3413429695428
"983",0.38,0.26,6.18318689655172,20.0296034323248
"984",0.38,0.28,6.19537103448276,20.6713111391713
"985",0.38,0.3,6.20755517241379,21.2723665915871
"986",0.38,0.32,6.21973931034483,21.8376150157956
"987",0.38,0.34,6.23192344827586,22.3710839085296
"988",0.38,0.36,6.2441075862069,22.8761572886487
"989",0.38,0.38,6.25629172413793,23.3557058724541
"990",0.38,0.4,6.26847586206897,23.8121859096433
"991",0.38,0.42,6.28066,24.2477153193423
"992",0.38,0.44,6.29284413793103,24.6641331086778
"993",0.38,0.46,6.30502827586207,25.0630462940632
"994",0.38,0.48,6.3172124137931,25.4458673524889
"995",0.38,0.5,6.32939655172414,25.8138444076696
"996",0.38,0.52,6.34158068965517,26.1680857793004
"997",0.38,0.54,6.35376482758621,26.5095801132211
"998",0.38,0.56,6.36594896551724,26.8392130139812
"999",0.38,0.58,6.37813310344828,27.1577808846273
"1000",0.38,0.6,6.39031724137931,27.4660025182011
"1001",0.38,0.62,6.40250137931034,27.7645288654744
"1002",0.38,0.64,6.41468551724138,28.0539513127766
"1003",0.38,0.66,6.42686965517241,28.3348087345723
"1004",0.38,0.68,6.43905379310345,28.6075935321758
"1005",0.38,0.7,6.45123793103448,28.8727568286242
"1006",0.38,0.72,6.46342206896552,29.1307129573734
