"","belief_benef_low","belief_benef_high","value_AM_infty","max_invest"
"79",0.02,0.54,6.26070527522936,23.5236070175173
"80",0.02,0.56,6.27355504587156,23.996179517272
"81",0.02,0.58,6.28640481651376,24.4463341877894
"82",0.02,0.6,6.29925458715596,24.8761019573567
"83",0.02,0.62,6.31210435779817,25.2872496867414
"84",0.02,0.64,6.32495412844037,25.6813240535907
"85",0.02,0.66,6.33780389908257,26.0596866830835
"86",0.02,0.68,6.35065366972477,26.4235425400546
"87",0.02,0.7,6.36350344036697,26.7739630765052
"88",0.02,0.72,6.37635321100918,27.1119052557458
"89",0.02,0.74,6.38920298165138,27.4382273043481
"90",0.02,0.76,6.40205275229358,27.7537018448944
"91",0.02,0.78,6.41490252293578,28.0590269153657
"92",0.02,0.8,6.42775229357798,28.3548352705812
"93",0.02,0.82,6.44060206422018,28.6417022773941
"94",0.02,0.84,6.45345183486239,28.9201526512966
"95",0.02,0.86,6.46630160550459,29.1906662326549
"96",0.02,0.88,6.47915137614679,29.4536829623209
"97",0.02,0.9,6.49200114678899,29.7096071862031
"98",0.02,0.92,6.50485091743119,29.9588113945501
"99",0.02,0.94,6.5177006880734,30.2016394827555
"100",0.02,0.96,6.5305504587156,30.4384096053238
"101",0.02,0.98,6.5434002293578,30.6694166824301
"102",0.02,1,6.55625,30.8949346086169
"103",0.04,0,6,0
"104",0.04,0.02,6,0
"105",0.04,0.04,6,0
"106",0.04,0.06,6,0
"107",0.04,0.08,6,0
"108",0.04,0.1,6,0
"109",0.04,0.12,6,0
"110",0.04,0.14,6.00370986238532,0
"111",0.04,0.16,6.01655963302752,0
"112",0.04,0.18,6.02940940366973,0
"113",0.04,0.2,6.04225917431193,4.31405589215933
"114",0.04,0.22,6.05510894495413,7.41461319917461
"115",0.04,0.24,6.06795871559633,9.74784493113388
"116",0.04,0.26,6.08080848623853,11.6191835180335
"117",0.04,0.28,6.09365825688073,13.1816282574289
"118",0.04,0.3,6.10650802752294,14.5228523589257
"119",0.04,0.32,6.11935779816514,15.6978000023466
"120",0.04,0.34,6.13220756880734,16.7431886461308
"121",0.04,0.36,6.14505733944954,17.6847740733215
"122",0.04,0.38,6.15790711009174,18.541321502773
"123",0.04,0.4,6.17075688073395,19.3269268307167
"124",0.04,0.42,6.18360665137615,20.0524478226255
"125",0.04,0.44,6.19645642201835,20.7264257775971
"126",0.04,0.46,6.20930619266055,21.3557009497211
"127",0.04,0.48,6.22215596330275,21.9458362611787
"128",0.04,0.5,6.23500573394495,22.5014167856146
"129",0.04,0.52,6.24785550458716,23.026266299177
"130",0.04,0.54,6.26070527522936,23.5236070175174
"131",0.04,0.56,6.27355504587156,23.996179517272
"132",0.04,0.58,6.28640481651376,24.4463341877894
"133",0.04,0.6,6.29925458715596,24.8761019573567
"134",0.04,0.62,6.31210435779817,25.2872496867413
"135",0.04,0.64,6.32495412844037,25.6813240535907
"136",0.04,0.66,6.33780389908257,26.0596866830836
"137",0.04,0.68,6.35065366972477,26.4235425400546
"138",0.04,0.7,6.36350344036697,26.7739630765052
"139",0.04,0.72,6.37635321100918,27.1119052557458
"140",0.04,0.74,6.38920298165138,27.4382273043481
"141",0.04,0.76,6.40205275229358,27.7537018448944
"142",0.04,0.78,6.41490252293578,28.0590269153657
"143",0.04,0.8,6.42775229357798,28.3548352705812
"144",0.04,0.82,6.44060206422018,28.6417022773941
"145",0.04,0.84,6.45345183486239,28.9201526512966
"146",0.04,0.86,6.46630160550459,29.1906662326549
"147",0.04,0.88,6.47915137614679,29.4536829623209
"148",0.04,0.9,6.49200114678899,29.7096071862031
"149",0.04,0.92,6.50485091743119,29.9588113945501
"150",0.04,0.94,6.5177006880734,30.2016394827555
"151",0.04,0.96,6.5305504587156,30.4384096053238
"152",0.04,0.98,6.5434002293578,30.6694166824301
"153",0.04,1,6.55625,30.894934608617
"154",0.06,0,6,0
"155",0.06,0.02,6,0
"156",0.06,0.04,6,0
"157",0.06,0.06,6,0
"158",0.06,0.08,6,0
"159",0.06,0.1,6,0
"160",0.06,0.12,6,0
"161",0.06,0.14,6.00370986238532,0
"162",0.06,0.16,6.01655963302752,0
"163",0.06,0.18,6.02940940366973,0
"164",0.06,0.2,6.04225917431193,4.31405589215933
"165",0.06,0.22,6.05510894495413,7.41461319917429
"166",0.06,0.24,6.06795871559633,9.74784493113388
"167",0.06,0.26,6.08080848623853,11.6191835180336
"168",0.06,0.28,6.09365825688073,13.181628257429
"169",0.06,0.3,6.10650802752294,14.5228523589256
"170",0.06,0.32,6.11935779816514,15.6978000023466
"171",0.06,0.34,6.13220756880734,16.7431886461308
"172",0.06,0.36,6.14505733944954,17.6847740733215
"173",0.06,0.38,6.15790711009174,18.541321502773
"174",0.06,0.4,6.17075688073395,19.3269268307167
"175",0.06,0.42,6.18360665137615,20.0524478226255
"176",0.06,0.44,6.19645642201835,20.7264257775971
"177",0.06,0.46,6.20930619266055,21.3557009497212
"178",0.06,0.48,6.22215596330275,21.9458362611787
"179",0.06,0.5,6.23500573394495,22.5014167856146
"180",0.06,0.52,6.24785550458716,23.026266299177
"181",0.06,0.54,6.26070527522936,23.5236070175174
"182",0.06,0.56,6.27355504587156,23.996179517272
"183",0.06,0.58,6.28640481651376,24.4463341877894
"184",0.06,0.6,6.29925458715596,24.8761019573567
"185",0.06,0.62,6.31210435779817,25.2872496867413
"186",0.06,0.64,6.32495412844037,25.6813240535908
"187",0.06,0.66,6.33780389908257,26.0596866830835
"188",0.06,0.68,6.35065366972477,26.4235425400546
"189",0.06,0.7,6.36350344036697,26.7739630765052
"190",0.06,0.72,6.37635321100917,27.1119052557458
"191",0.06,0.74,6.38920298165138,27.4382273043481
"192",0.06,0.76,6.40205275229358,27.7537018448944
"193",0.06,0.78,6.41490252293578,28.0590269153657
"194",0.06,0.8,6.42775229357798,28.3548352705812
"195",0.06,0.82,6.44060206422018,28.6417022773941
"196",0.06,0.84,6.45345183486239,28.9201526512966
"197",0.06,0.86,6.46630160550459,29.1906662326549
"198",0.06,0.88,6.47915137614679,29.4536829623209
"199",0.06,0.9,6.49200114678899,29.7096071862031
"200",0.06,0.92,6.50485091743119,29.9588113945501
"201",0.06,0.94,6.5177006880734,30.2016394827555
"202",0.06,0.96,6.5305504587156,30.4384096053238
"203",0.06,0.98,6.5434002293578,30.6694166824301
"204",0.06,1,6.55625,30.8949346086169
"205",0.08,0,6,0
"206",0.08,0.02,6,0
"207",0.08,0.04,6,0
"208",0.08,0.06,6,0
"209",0.08,0.08,6,0
"210",0.08,0.1,6,0
"211",0.08,0.12,6,0
"212",0.08,0.14,6.00370986238532,0
"213",0.08,0.16,6.01655963302752,0
"214",0.08,0.18,6.02940940366973,0
"215",0.08,0.2,6.04225917431193,4.31405589215955
"216",0.08,0.22,6.05510894495413,7.41461319917445
"217",0.08,0.24,6.06795871559633,9.747844931134
"218",0.08,0.26,6.08080848623853,11.6191835180336
"219",0.08,0.28,6.09365825688073,13.181628257429
"220",0.08,0.3,6.10650802752294,14.5228523589258
"221",0.08,0.32,6.11935779816514,15.6978000023466
"222",0.08,0.34,6.13220756880734,16.7431886461308
"223",0.08,0.36,6.14505733944954,17.6847740733215
"224",0.08,0.38,6.15790711009174,18.541321502773
"225",0.08,0.4,6.17075688073395,19.3269268307168
"226",0.08,0.42,6.18360665137615,20.0524478226256
"227",0.08,0.44,6.19645642201835,20.7264257775972
"228",0.08,0.46,6.20930619266055,21.3557009497212
"229",0.08,0.48,6.22215596330275,21.9458362611787
"230",0.08,0.5,6.23500573394496,22.5014167856147
"231",0.08,0.52,6.24785550458716,23.026266299177
"232",0.08,0.54,6.26070527522936,23.5236070175173
"233",0.08,0.56,6.27355504587156,23.996179517272
"234",0.08,0.58,6.28640481651376,24.4463341877894
"235",0.08,0.6,6.29925458715596,24.8761019573567
"236",0.08,0.62,6.31210435779817,25.2872496867414
"237",0.08,0.64,6.32495412844037,25.6813240535907
"238",0.08,0.66,6.33780389908257,26.0596866830835
"239",0.08,0.68,6.35065366972477,26.4235425400546
"240",0.08,0.7,6.36350344036697,26.7739630765052
"241",0.08,0.72,6.37635321100917,27.1119052557458
"242",0.08,0.74,6.38920298165138,27.4382273043481
"243",0.08,0.76,6.40205275229358,27.7537018448944
"244",0.08,0.78,6.41490252293578,28.0590269153657
"245",0.08,0.8,6.42775229357798,28.3548352705813
"246",0.08,0.82,6.44060206422018,28.6417022773941
"247",0.08,0.84,6.45345183486239,28.9201526512966
"248",0.08,0.86,6.46630160550459,29.1906662326549
"249",0.08,0.88,6.47915137614679,29.4536829623209
"250",0.08,0.9,6.49200114678899,29.7096071862031
"251",0.08,0.92,6.50485091743119,29.9588113945501
"252",0.08,0.94,6.5177006880734,30.2016394827556
"253",0.08,0.96,6.5305504587156,30.4384096053238
"254",0.08,0.98,6.5434002293578,30.6694166824301
"255",0.08,1,6.55625,30.894934608617
"256",0.1,0,6,0
"257",0.1,0.02,6,0
"258",0.1,0.04,6,0
"259",0.1,0.06,6,0
"260",0.1,0.08,6,0
"261",0.1,0.1,6,0
"262",0.1,0.12,6,0
"263",0.1,0.14,6.00370986238532,0
"264",0.1,0.16,6.01655963302752,0
"265",0.1,0.18,6.02940940366973,0
"266",0.1,0.2,6.04225917431193,4.31405589215955
"267",0.1,0.22,6.05510894495413,7.41461319917461
"268",0.1,0.24,6.06795871559633,9.747844931134
"269",0.1,0.26,6.08080848623853,11.6191835180336
"270",0.1,0.28,6.09365825688074,13.1816282574291
"271",0.1,0.3,6.10650802752294,14.5228523589257
"272",0.1,0.32,6.11935779816514,15.6978000023466
"273",0.1,0.34,6.13220756880734,16.7431886461308
"274",0.1,0.36,6.14505733944954,17.6847740733217
"275",0.1,0.38,6.15790711009174,18.541321502773
"276",0.1,0.4,6.17075688073395,19.3269268307167
"277",0.1,0.42,6.18360665137615,20.0524478226256
"278",0.1,0.44,6.19645642201835,20.7264257775972
"279",0.1,0.46,6.20930619266055,21.3557009497212
"280",0.1,0.48,6.22215596330275,21.9458362611787
"281",0.1,0.5,6.23500573394496,22.5014167856146
"282",0.1,0.52,6.24785550458716,23.026266299177
"283",0.1,0.54,6.26070527522936,23.5236070175174
"284",0.1,0.56,6.27355504587156,23.996179517272
"285",0.1,0.58,6.28640481651376,24.4463341877894
"286",0.1,0.6,6.29925458715596,24.8761019573567
"287",0.1,0.62,6.31210435779817,25.2872496867414
"288",0.1,0.64,6.32495412844037,25.6813240535908
"289",0.1,0.66,6.33780389908257,26.0596866830836
"290",0.1,0.68,6.35065366972477,26.4235425400546
"291",0.1,0.7,6.36350344036697,26.7739630765052
"292",0.1,0.72,6.37635321100918,27.1119052557458
"293",0.1,0.74,6.38920298165138,27.4382273043481
"294",0.1,0.76,6.40205275229358,27.7537018448944
"295",0.1,0.78,6.41490252293578,28.0590269153657
"296",0.1,0.8,6.42775229357798,28.3548352705813
"297",0.1,0.82,6.44060206422018,28.6417022773941
"298",0.1,0.84,6.45345183486239,28.9201526512966
"299",0.1,0.86,6.46630160550459,29.1906662326549
"300",0.1,0.88,6.47915137614679,29.4536829623209
"301",0.1,0.9,6.49200114678899,29.7096071862031
"302",0.1,0.92,6.50485091743119,29.9588113945501
"303",0.1,0.94,6.5177006880734,30.2016394827556
"304",0.1,0.96,6.5305504587156,30.4384096053238
"305",0.1,0.98,6.5434002293578,30.6694166824301
"306",0.1,1,6.55625,30.894934608617
"307",0.12,0,6,0
"308",0.12,0.02,6,0
"309",0.12,0.04,6,0
"310",0.12,0.06,6,0
"311",0.12,0.08,6,0
"312",0.12,0.1,6,0
"313",0.12,0.12,6,0
"314",0.12,0.14,6.00370986238532,0
"315",0.12,0.16,6.01655963302752,0
"316",0.12,0.18,6.02940940366973,0
"317",0.12,0.2,6.04225917431193,4.31405589215955
"318",0.12,0.22,6.05510894495413,7.41461319917445
"319",0.12,0.24,6.06795871559633,9.747844931134
"320",0.12,0.26,6.08080848623853,11.6191835180335
"321",0.12,0.28,6.09365825688073,13.181628257429
"322",0.12,0.3,6.10650802752294,14.5228523589257
"323",0.12,0.32,6.11935779816514,15.6978000023466
"324",0.12,0.34,6.13220756880734,16.7431886461308
"325",0.12,0.36,6.14505733944954,17.6847740733215
"326",0.12,0.38,6.15790711009174,18.541321502773
"327",0.12,0.4,6.17075688073395,19.3269268307167
"328",0.12,0.42,6.18360665137615,20.0524478226255
"329",0.12,0.44,6.19645642201835,20.7264257775971
"330",0.12,0.46,6.20930619266055,21.3557009497212
"331",0.12,0.48,6.22215596330275,21.9458362611787
"332",0.12,0.5,6.23500573394495,22.5014167856146
"333",0.12,0.52,6.24785550458716,23.026266299177
"334",0.12,0.54,6.26070527522936,23.5236070175173
"335",0.12,0.56,6.27355504587156,23.996179517272
"336",0.12,0.58,6.28640481651376,24.4463341877894
"337",0.12,0.6,6.29925458715596,24.8761019573567
"338",0.12,0.62,6.31210435779817,25.2872496867414
"339",0.12,0.64,6.32495412844037,25.6813240535907
"340",0.12,0.66,6.33780389908257,26.0596866830836
"341",0.12,0.68,6.35065366972477,26.4235425400546
"342",0.12,0.7,6.36350344036697,26.7739630765052
"343",0.12,0.72,6.37635321100917,27.1119052557458
"344",0.12,0.74,6.38920298165138,27.4382273043481
"345",0.12,0.76,6.40205275229358,27.7537018448944
"346",0.12,0.78,6.41490252293578,28.0590269153657
"347",0.12,0.8,6.42775229357798,28.3548352705812
"348",0.12,0.82,6.44060206422018,28.6417022773941
"349",0.12,0.84,6.45345183486239,28.9201526512966
"350",0.12,0.86,6.46630160550459,29.1906662326549
"351",0.12,0.88,6.47915137614679,29.4536829623209
"352",0.12,0.9,6.49200114678899,29.7096071862031
"353",0.12,0.92,6.50485091743119,29.9588113945501
"354",0.12,0.94,6.5177006880734,30.2016394827555
"355",0.12,0.96,6.5305504587156,30.4384096053238
"356",0.12,0.98,6.5434002293578,30.6694166824301
"357",0.12,1,6.55625,30.894934608617
"358",0.14,0,6,0
"359",0.14,0.02,6,0
"360",0.14,0.04,6,0
"361",0.14,0.06,6,0
"362",0.14,0.08,6,0
"363",0.14,0.1,6,0
"364",0.14,0.12,6,0
"365",0.14,0.14,6.00370986238532,0
"366",0.14,0.16,6.01655963302752,0
"367",0.14,0.18,6.02940940366973,0
"368",0.14,0.2,6.04225917431193,4.31405589215999
"369",0.14,0.22,6.05510894495413,7.41461319917461
"370",0.14,0.24,6.06795871559633,9.747844931134
"371",0.14,0.26,6.08080848623853,11.6191835180335
"372",0.14,0.28,6.09365825688073,13.181628257429
"373",0.14,0.3,6.10650802752294,14.5228523589257
"374",0.14,0.32,6.11935779816514,15.6978000023467
"375",0.14,0.34,6.13220756880734,16.7431886461308
"376",0.14,0.36,6.14505733944954,17.6847740733215
"377",0.14,0.38,6.15790711009174,18.541321502773
"378",0.14,0.4,6.17075688073395,19.3269268307168
"379",0.14,0.42,6.18360665137615,20.0524478226255
"380",0.14,0.44,6.19645642201835,20.7264257775972
"381",0.14,0.46,6.20930619266055,21.3557009497212
"382",0.14,0.48,6.22215596330275,21.9458362611787
"383",0.14,0.5,6.23500573394495,22.5014167856145
"384",0.14,0.52,6.24785550458716,23.026266299177
"385",0.14,0.54,6.26070527522936,23.5236070175173
"386",0.14,0.56,6.27355504587156,23.996179517272
"387",0.14,0.58,6.28640481651376,24.4463341877894
"388",0.14,0.6,6.29925458715596,24.8761019573567
"389",0.14,0.62,6.31210435779817,25.2872496867413
"390",0.14,0.64,6.32495412844037,25.6813240535908
"391",0.14,0.66,6.33780389908257,26.0596866830836
"392",0.14,0.68,6.35065366972477,26.4235425400546
"393",0.14,0.7,6.36350344036697,26.7739630765052
"394",0.14,0.72,6.37635321100918,27.1119052557458
"395",0.14,0.74,6.38920298165138,27.4382273043481
"396",0.14,0.76,6.40205275229358,27.7537018448944
"397",0.14,0.78,6.41490252293578,28.0590269153657
"398",0.14,0.8,6.42775229357798,28.3548352705812
"399",0.14,0.82,6.44060206422018,28.6417022773941
"400",0.14,0.84,6.45345183486239,28.9201526512966
"401",0.14,0.86,6.46630160550459,29.1906662326549
"402",0.14,0.88,6.47915137614679,29.4536829623209
"403",0.14,0.9,6.49200114678899,29.7096071862031
"404",0.14,0.92,6.50485091743119,29.9588113945501
"405",0.14,0.94,6.5177006880734,30.2016394827555
"406",0.14,0.96,6.5305504587156,30.4384096053238
"407",0.14,0.98,6.5434002293578,30.6694166824301
"408",0.14,1,6.55625,30.894934608617
"409",0.16,0,6,0
"410",0.16,0.02,6,0
"411",0.16,0.04,6,0
"412",0.16,0.06,6,0
"413",0.16,0.08,6,0
"414",0.16,0.1,6,0
"415",0.16,0.12,6,0
"416",0.16,0.14,6.00370986238532,0
"417",0.16,0.16,6.01655963302752,0
"418",0.16,0.18,6.02940940366973,0
"419",0.16,0.2,6.04225917431193,4.31405589215955
"420",0.16,0.22,6.05510894495413,7.41461319917445
"421",0.16,0.24,6.06795871559633,9.74784493113388
"422",0.16,0.26,6.08080848623853,11.6191835180334
"423",0.16,0.28,6.09365825688073,13.181628257429
"424",0.16,0.3,6.10650802752294,14.5228523589257
"425",0.16,0.32,6.11935779816514,15.6978000023465
"426",0.16,0.34,6.13220756880734,16.7431886461308
"427",0.16,0.36,6.14505733944954,17.6847740733215
"428",0.16,0.38,6.15790711009174,18.541321502773
"429",0.16,0.4,6.17075688073395,19.3269268307168
"430",0.16,0.42,6.18360665137615,20.0524478226255
"431",0.16,0.44,6.19645642201835,20.7264257775972
"432",0.16,0.46,6.20930619266055,21.3557009497212
"433",0.16,0.48,6.22215596330275,21.9458362611787
"434",0.16,0.5,6.23500573394495,22.5014167856146
"435",0.16,0.52,6.24785550458716,23.026266299177
"436",0.16,0.54,6.26070527522936,23.5236070175174
"437",0.16,0.56,6.27355504587156,23.996179517272
"438",0.16,0.58,6.28640481651376,24.4463341877893
"439",0.16,0.6,6.29925458715596,24.8761019573567
"440",0.16,0.62,6.31210435779817,25.2872496867413
"441",0.16,0.64,6.32495412844037,25.6813240535907
"442",0.16,0.66,6.33780389908257,26.0596866830836
"443",0.16,0.68,6.35065366972477,26.4235425400546
"444",0.16,0.7,6.36350344036697,26.7739630765052
"445",0.16,0.72,6.37635321100918,27.1119052557458
"446",0.16,0.74,6.38920298165138,27.4382273043481
"447",0.16,0.76,6.40205275229358,27.7537018448944
"448",0.16,0.78,6.41490252293578,28.0590269153657
"449",0.16,0.8,6.42775229357798,28.3548352705812
"450",0.16,0.82,6.44060206422018,28.6417022773941
"451",0.16,0.84,6.45345183486238,28.9201526512965
"452",0.16,0.86,6.46630160550459,29.1906662326549
"453",0.16,0.88,6.47915137614679,29.4536829623209
"454",0.16,0.9,6.49200114678899,29.7096071862031
"455",0.16,0.92,6.50485091743119,29.9588113945501
"456",0.16,0.94,6.5177006880734,30.2016394827555
"457",0.16,0.96,6.5305504587156,30.4384096053238
"458",0.16,0.98,6.5434002293578,30.6694166824301
"459",0.16,1,6.55625,30.894934608617
"460",0.18,0,6,0
"461",0.18,0.02,6,0
"462",0.18,0.04,6,0
"463",0.18,0.06,6,0
"464",0.18,0.08,6,0
"465",0.18,0.1,6,0
"466",0.18,0.12,6,0
"467",0.18,0.14,6.00370986238532,0
"468",0.18,0.16,6.01655963302752,0
"469",0.18,0.18,6.02940940366973,0
"470",0.18,0.2,6.04225917431193,4.31405589216021
"471",0.18,0.22,6.05510894495413,7.41461319917461
"472",0.18,0.24,6.06795871559633,9.747844931134
"473",0.18,0.26,6.08080848623853,11.6191835180335
"474",0.18,0.28,6.09365825688073,13.1816282574289
"475",0.18,0.3,6.10650802752294,14.5228523589257
"476",0.18,0.32,6.11935779816514,15.6978000023466
"477",0.18,0.34,6.13220756880734,16.7431886461309
"478",0.18,0.36,6.14505733944954,17.6847740733215
"479",0.18,0.38,6.15790711009175,18.5413215027731
"480",0.18,0.4,6.17075688073395,19.3269268307167
"481",0.18,0.42,6.18360665137615,20.0524478226256
"482",0.18,0.44,6.19645642201835,20.7264257775971
"483",0.18,0.46,6.20930619266055,21.3557009497212
"484",0.18,0.48,6.22215596330275,21.9458362611787
"485",0.18,0.5,6.23500573394496,22.5014167856146
"486",0.18,0.52,6.24785550458716,23.026266299177
"487",0.18,0.54,6.26070527522936,23.5236070175174
"488",0.18,0.56,6.27355504587156,23.996179517272
"489",0.18,0.58,6.28640481651376,24.4463341877894
"490",0.18,0.6,6.29925458715596,24.8761019573567
"491",0.18,0.62,6.31210435779817,25.2872496867414
"492",0.18,0.64,6.32495412844037,25.6813240535908
"493",0.18,0.66,6.33780389908257,26.0596866830836
"494",0.18,0.68,6.35065366972477,26.4235425400546
"495",0.18,0.7,6.36350344036697,26.7739630765052
"496",0.18,0.72,6.37635321100917,27.1119052557458
"497",0.18,0.74,6.38920298165138,27.4382273043481
"498",0.18,0.76,6.40205275229358,27.7537018448945
"499",0.18,0.78,6.41490252293578,28.0590269153657
"500",0.18,0.8,6.42775229357798,28.3548352705813
"501",0.18,0.82,6.44060206422018,28.6417022773941
"502",0.18,0.84,6.45345183486239,28.9201526512966
"503",0.18,0.86,6.46630160550459,29.1906662326549
"504",0.18,0.88,6.47915137614679,29.4536829623209
"505",0.18,0.9,6.49200114678899,29.7096071862031
"506",0.18,0.92,6.50485091743119,29.9588113945501
"507",0.18,0.94,6.5177006880734,30.2016394827556
"508",0.18,0.96,6.5305504587156,30.4384096053238
"509",0.18,0.98,6.5434002293578,30.6694166824301
"510",0.18,1,6.55625,30.894934608617
"511",0.2,0,6,0
"512",0.2,0.02,6,0
"513",0.2,0.04,6,0
"514",0.2,0.06,6,0
"515",0.2,0.08,6,0
"516",0.2,0.1,6,0
"517",0.2,0.12,6,0
"518",0.2,0.14,6.00370986238532,0
"519",0.2,0.16,6.01655963302752,0
"520",0.2,0.18,6.02940940366973,0
"521",0.2,0.2,6.04225917431193,4.31405589215999
"522",0.2,0.22,6.05510894495413,7.41461319917477
"523",0.2,0.24,6.06795871559633,9.747844931134
"524",0.2,0.26,6.08080848623853,11.6191835180335
"525",0.2,0.28,6.09365825688073,13.181628257429
"526",0.2,0.3,6.10650802752294,14.5228523589257
"527",0.2,0.32,6.11935779816514,15.6978000023465
"528",0.2,0.34,6.13220756880734,16.7431886461308
"529",0.2,0.36,6.14505733944954,17.6847740733215
"530",0.2,0.38,6.15790711009174,18.541321502773
"531",0.2,0.4,6.17075688073395,19.3269268307167
"532",0.2,0.42,6.18360665137615,20.0524478226255
"533",0.2,0.44,6.19645642201835,20.7264257775972
"534",0.2,0.46,6.20930619266055,21.3557009497212
"535",0.2,0.48,6.22215596330275,21.9458362611787
"536",0.2,0.5,6.23500573394496,22.5014167856146
"537",0.2,0.52,6.24785550458716,23.026266299177
"538",0.2,0.54,6.26070527522936,23.5236070175174
"539",0.2,0.56,6.27355504587156,23.996179517272
"540",0.2,0.58,6.28640481651376,24.4463341877894
"541",0.2,0.6,6.29925458715597,24.8761019573567
"542",0.2,0.62,6.31210435779817,25.2872496867414
"543",0.2,0.64,6.32495412844037,25.6813240535907
"544",0.2,0.66,6.33780389908257,26.0596866830835
"545",0.2,0.68,6.35065366972477,26.4235425400546
"546",0.2,0.7,6.36350344036697,26.7739630765052
"547",0.2,0.72,6.37635321100917,27.1119052557458
"548",0.2,0.74,6.38920298165138,27.4382273043481
"549",0.2,0.76,6.40205275229358,27.7537018448944
"550",0.2,0.78,6.41490252293578,28.0590269153657
"551",0.2,0.8,6.42775229357798,28.3548352705813
"552",0.2,0.82,6.44060206422019,28.6417022773941
"553",0.2,0.84,6.45345183486239,28.9201526512966
"554",0.2,0.86,6.46630160550459,29.1906662326549
"555",0.2,0.88,6.47915137614679,29.4536829623209
"556",0.2,0.9,6.49200114678899,29.7096071862031
"557",0.2,0.92,6.50485091743119,29.9588113945501
"558",0.2,0.94,6.5177006880734,30.2016394827556
"559",0.2,0.96,6.5305504587156,30.4384096053238
"560",0.2,0.98,6.5434002293578,30.6694166824301
"561",0.2,1,6.55625,30.894934608617
"562",0.22,0,6,0
"563",0.22,0.02,6,0
"564",0.22,0.04,6,0
"565",0.22,0.06,6,0
"566",0.22,0.08,6,0
"567",0.22,0.1,6,0
"568",0.22,0.12,6,0
"569",0.22,0.14,6.00370986238532,0
"570",0.22,0.16,6.01655963302752,0
"571",0.22,0.18,6.02940940366973,0
"572",0.22,0.2,6.04225917431193,4.31405589215955
"573",0.22,0.22,6.05510894495413,7.41461319917461
"574",0.22,0.24,6.06795871559633,9.74784493113388
"575",0.22,0.26,6.08080848623853,11.6191835180336
"576",0.22,0.28,6.09365825688073,13.181628257429
"577",0.22,0.3,6.10650802752294,14.5228523589257
"578",0.22,0.32,6.11935779816514,15.6978000023466
"579",0.22,0.34,6.13220756880734,16.7431886461308
"580",0.22,0.36,6.14505733944954,17.6847740733216
"581",0.22,0.38,6.15790711009174,18.541321502773
"582",0.22,0.4,6.17075688073395,19.3269268307167
"583",0.22,0.42,6.18360665137615,20.0524478226255
"584",0.22,0.44,6.19645642201835,20.7264257775972
"585",0.22,0.46,6.20930619266055,21.3557009497212
"586",0.22,0.48,6.22215596330275,21.9458362611787
"587",0.22,0.5,6.23500573394496,22.5014167856146
"588",0.22,0.52,6.24785550458716,23.026266299177
"589",0.22,0.54,6.26070527522936,23.5236070175174
"590",0.22,0.56,6.27355504587156,23.996179517272
"591",0.22,0.58,6.28640481651376,24.4463341877894
"592",0.22,0.6,6.29925458715596,24.8761019573567
"593",0.22,0.62,6.31210435779817,25.2872496867414
"594",0.22,0.64,6.32495412844037,25.6813240535907
"595",0.22,0.66,6.33780389908257,26.0596866830836
"596",0.22,0.68,6.35065366972477,26.4235425400546
"597",0.22,0.7,6.36350344036697,26.7739630765052
"598",0.22,0.72,6.37635321100917,27.1119052557458
"599",0.22,0.74,6.38920298165138,27.4382273043481
"600",0.22,0.76,6.40205275229358,27.7537018448944
"601",0.22,0.78,6.41490252293578,28.0590269153657
"602",0.22,0.8,6.42775229357798,28.3548352705813
"603",0.22,0.82,6.44060206422018,28.6417022773941
"604",0.22,0.84,6.45345183486239,28.9201526512966
"605",0.22,0.86,6.46630160550459,29.1906662326549
"606",0.22,0.88,6.47915137614679,29.4536829623209
"607",0.22,0.9,6.49200114678899,29.7096071862031
"608",0.22,0.92,6.50485091743119,29.9588113945501
"609",0.22,0.94,6.5177006880734,30.2016394827556
"610",0.22,0.96,6.5305504587156,30.4384096053238
"611",0.22,0.98,6.5434002293578,30.6694166824301
"612",0.22,1,6.55625,30.894934608617
"613",0.24,0,6,0
"614",0.24,0.02,6,0
"615",0.24,0.04,6,0
"616",0.24,0.06,6,0
"617",0.24,0.08,6,0
"618",0.24,0.1,6,0
"619",0.24,0.12,6,0
"620",0.24,0.14,6.00370986238532,0
"621",0.24,0.16,6.01655963302752,0
"622",0.24,0.18,6.02940940366973,0
"623",0.24,0.2,6.04225917431193,4.31405589215955
"624",0.24,0.22,6.05510894495413,7.41461319917461
"625",0.24,0.24,6.06795871559633,9.74784493113388
"626",0.24,0.26,6.08080848623853,11.6191835180335
"627",0.24,0.28,6.09365825688073,13.181628257429
"628",0.24,0.3,6.10650802752294,14.5228523589257
"629",0.24,0.32,6.11935779816514,15.6978000023465
"630",0.24,0.34,6.13220756880734,16.7431886461308
"631",0.24,0.36,6.14505733944954,17.6847740733215
"632",0.24,0.38,6.15790711009174,18.541321502773
"633",0.24,0.4,6.17075688073395,19.3269268307167
"634",0.24,0.42,6.18360665137615,20.0524478226256
"635",0.24,0.44,6.19645642201835,20.7264257775972
"636",0.24,0.46,6.20930619266055,21.3557009497212
"637",0.24,0.48,6.22215596330275,21.9458362611788
"638",0.24,0.5,6.23500573394495,22.5014167856146
"639",0.24,0.52,6.24785550458716,23.026266299177
"640",0.24,0.54,6.26070527522936,23.5236070175173
"641",0.24,0.56,6.27355504587156,23.996179517272
