0.84,0.02,2-Jan,"A fast degradation
fast recovery",0
0.86,0.02,2-Jan,"A fast degradation
fast recovery",0
0.88,0.02,2-Jan,"A fast degradation
fast recovery",0
0.9,0.02,2-Jan,"A fast degradation
fast recovery",0
0.92,0.02,2-Jan,"A fast degradation
fast recovery",0
0.94,0.02,2-Jan,"A fast degradation
fast recovery",0
0.96,0.02,2-Jan,"A fast degradation
fast recovery",3
0.98,0.02,2-Jan,"A fast degradation
fast recovery",5
1,0.02,2-Jan,"A fast degradation
fast recovery",8
0,0.04,1-Feb,"A fast degradation
fast recovery",0
0.02,0.04,1-Feb,"A fast degradation
fast recovery",0
0.04,0.04,1-Feb,"A fast degradation
fast recovery",0
0.06,0.04,1-Feb,"A fast degradation
fast recovery",0
0.08,0.04,1-Feb,"A fast degradation
fast recovery",0
0.1,0.04,1-Feb,"A fast degradation
fast recovery",0
0.12,0.04,1-Feb,"A fast degradation
fast recovery",0
0.14,0.04,1-Feb,"A fast degradation
fast recovery",0
0.16,0.04,1-Feb,"A fast degradation
fast recovery",0
0.18,0.04,1-Feb,"A fast degradation
fast recovery",0
0.2,0.04,1-Feb,"A fast degradation
fast recovery",0
0.22,0.04,1-Feb,"A fast degradation
fast recovery",0
0.24,0.04,1-Feb,"A fast degradation
fast recovery",0
0.26,0.04,1-Feb,"A fast degradation
fast recovery",0
0.28,0.04,1-Feb,"A fast degradation
fast recovery",0
0.3,0.04,1-Feb,"A fast degradation
fast recovery",0
0.32,0.04,1-Feb,"A fast degradation
fast recovery",0
0.34,0.04,1-Feb,"A fast degradation
fast recovery",0
0.36,0.04,1-Feb,"A fast degradation
fast recovery",0
0.38,0.04,1-Feb,"A fast degradation
fast recovery",0
0.4,0.04,1-Feb,"A fast degradation
fast recovery",0
0.42,0.04,1-Feb,"A fast degradation
fast recovery",0
0.44,0.04,1-Feb,"A fast degradation
fast recovery",0
0.46,0.04,1-Feb,"A fast degradation
fast recovery",0
0.48,0.04,1-Feb,"A fast degradation
fast recovery",0
0.5,0.04,1-Feb,"A fast degradation
fast recovery",0
0.52,0.04,1-Feb,"A fast degradation
fast recovery",0
0.54,0.04,1-Feb,"A fast degradation
fast recovery",0
0.56,0.04,1-Feb,"A fast degradation
fast recovery",0
0.58,0.04,1-Feb,"A fast degradation
fast recovery",0
0.6,0.04,1-Feb,"A fast degradation
fast recovery",0
0.62,0.04,1-Feb,"A fast degradation
fast recovery",0
0.64,0.04,1-Feb,"A fast degradation
fast recovery",0
0.66,0.04,1-Feb,"A fast degradation
fast recovery",0
0.68,0.04,1-Feb,"A fast degradation
fast recovery",0
0.7,0.04,1-Feb,"A fast degradation
fast recovery",0
0.72,0.04,1-Feb,"A fast degradation
fast recovery",0
0.74,0.04,1-Feb,"A fast degradation
fast recovery",0
0.76,0.04,1-Feb,"A fast degradation
fast recovery",0
0.78,0.04,1-Feb,"A fast degradation
fast recovery",0
0.8,0.04,2-Feb,"A fast degradation
fast recovery",0
0.82,0.04,2-Feb,"A fast degradation
fast recovery",0
0.84,0.04,2-Feb,"A fast degradation
fast recovery",0
0.86,0.04,2-Feb,"A fast degradation
fast recovery",0
0.88,0.04,2-Feb,"A fast degradation
fast recovery",0
0.9,0.04,2-Feb,"A fast degradation
fast recovery",0
0.92,0.04,2-Feb,"A fast degradation
fast recovery",0
0.94,0.04,2-Feb,"A fast degradation
fast recovery",2
0.96,0.04,2-Feb,"A fast degradation
fast recovery",4
0.98,0.04,2-Feb,"A fast degradation
fast recovery",6
1,0.04,2-Feb,"A fast degradation
fast recovery",8
0,0.06,1-Feb,"A fast degradation
fast recovery",0
0.02,0.06,1-Feb,"A fast degradation
fast recovery",0
0.04,0.06,1-Feb,"A fast degradation
fast recovery",0
0.06,0.06,1-Feb,"A fast degradation
fast recovery",0
0.08,0.06,1-Feb,"A fast degradation
fast recovery",0
0.1,0.06,1-Feb,"A fast degradation
fast recovery",0
0.12,0.06,1-Feb,"A fast degradation
fast recovery",0
0.14,0.06,1-Feb,"A fast degradation
fast recovery",0
0.16,0.06,1-Feb,"A fast degradation
fast recovery",0
0.18,0.06,1-Feb,"A fast degradation
fast recovery",0
0.2,0.06,1-Feb,"A fast degradation
fast recovery",0
0.22,0.06,1-Feb,"A fast degradation
fast recovery",0
0.24,0.06,1-Feb,"A fast degradation
fast recovery",0
0.26,0.06,1-Feb,"A fast degradation
fast recovery",0
0.28,0.06,1-Feb,"A fast degradation
fast recovery",0
0.3,0.06,1-Feb,"A fast degradation
fast recovery",0
0.32,0.06,1-Feb,"A fast degradation
fast recovery",0
0.34,0.06,1-Feb,"A fast degradation
fast recovery",0
0.36,0.06,1-Feb,"A fast degradation
fast recovery",0
0.38,0.06,1-Feb,"A fast degradation
fast recovery",0
0.4,0.06,1-Feb,"A fast degradation
fast recovery",0
0.42,0.06,1-Feb,"A fast degradation
fast recovery",0
0.44,0.06,1-Feb,"A fast degradation
fast recovery",0
0.46,0.06,1-Feb,"A fast degradation
fast recovery",0
0.48,0.06,1-Feb,"A fast degradation
fast recovery",0
0.5,0.06,1-Feb,"A fast degradation
fast recovery",0
0.52,0.06,1-Feb,"A fast degradation
fast recovery",0
0.54,0.06,1-Feb,"A fast degradation
fast recovery",0
0.56,0.06,1-Feb,"A fast degradation
fast recovery",0
0.58,0.06,1-Feb,"A fast degradation
fast recovery",0
0.6,0.06,1-Feb,"A fast degradation
fast recovery",0
0.62,0.06,1-Feb,"A fast degradation
fast recovery",0
0.64,0.06,1-Feb,"A fast degradation
fast recovery",0
0.66,0.06,1-Feb,"A fast degradation
fast recovery",0
0.68,0.06,1-Feb,"A fast degradation
fast recovery",0
0.7,0.06,1-Feb,"A fast degradation
fast recovery",0
0.72,0.06,1-Feb,"A fast degradation
fast recovery",0
0.74,0.06,1-Feb,"A fast degradation
fast recovery",0
0.76,0.06,1-Feb,"A fast degradation
fast recovery",0
0.78,0.06,1-Feb,"A fast degradation
fast recovery",0
0.8,0.06,2-Feb,"A fast degradation
fast recovery",0
0.82,0.06,2-Feb,"A fast degradation
fast recovery",0
0.84,0.06,2-Feb,"A fast degradation
fast recovery",0
0.86,0.06,2-Feb,"A fast degradation
fast recovery",0
0.88,0.06,2-Feb,"A fast degradation
fast recovery",0
0.9,0.06,2-Feb,"A fast degradation
fast recovery",2
0.92,0.06,2-Feb,"A fast degradation
fast recovery",4
0.94,0.06,2-Feb,"A fast degradation
fast recovery",6
0.96,0.06,2-Feb,"A fast degradation
fast recovery",7
0.98,0.06,2-Feb,"A fast degradation
fast recovery",9
1,0.06,2-Feb,"A fast degradation
fast recovery",11
0,0.08,1-Feb,"A fast degradation
fast recovery",0
0.02,0.08,1-Feb,"A fast degradation
fast recovery",0
0.04,0.08,1-Feb,"A fast degradation
fast recovery",0
0.06,0.08,1-Feb,"A fast degradation
fast recovery",0
0.08,0.08,1-Feb,"A fast degradation
fast recovery",0
0.1,0.08,1-Feb,"A fast degradation
fast recovery",0
0.12,0.08,1-Feb,"A fast degradation
fast recovery",0
0.14,0.08,1-Feb,"A fast degradation
fast recovery",0
0.16,0.08,1-Feb,"A fast degradation
fast recovery",0
0.18,0.08,1-Feb,"A fast degradation
fast recovery",0
0.2,0.08,1-Feb,"A fast degradation
fast recovery",0
0.22,0.08,1-Feb,"A fast degradation
fast recovery",0
0.24,0.08,1-Feb,"A fast degradation
fast recovery",0
0.26,0.08,1-Feb,"A fast degradation
fast recovery",0
0.28,0.08,1-Feb,"A fast degradation
fast recovery",0
0.3,0.08,1-Feb,"A fast degradation
fast recovery",0
0.32,0.08,1-Feb,"A fast degradation
fast recovery",0
0.34,0.08,1-Feb,"A fast degradation
fast recovery",0
0.36,0.08,1-Feb,"A fast degradation
fast recovery",0
0.38,0.08,1-Feb,"A fast degradation
fast recovery",0
0.4,0.08,1-Feb,"A fast degradation
fast recovery",0
0.42,0.08,1-Feb,"A fast degradation
fast recovery",0
0.44,0.08,1-Feb,"A fast degradation
fast recovery",0
0.46,0.08,1-Feb,"A fast degradation
fast recovery",0
0.48,0.08,1-Feb,"A fast degradation
fast recovery",0
0.5,0.08,1-Feb,"A fast degradation
fast recovery",0
0.52,0.08,1-Feb,"A fast degradation
fast recovery",0
0.54,0.08,1-Feb,"A fast degradation
fast recovery",0
0.56,0.08,1-Feb,"A fast degradation
fast recovery",0
0.58,0.08,1-Feb,"A fast degradation
fast recovery",0
0.6,0.08,1-Feb,"A fast degradation
fast recovery",0
0.62,0.08,1-Feb,"A fast degradation
fast recovery",0
0.64,0.08,1-Feb,"A fast degradation
fast recovery",0
0.66,0.08,1-Feb,"A fast degradation
fast recovery",0
0.68,0.08,1-Feb,"A fast degradation
fast recovery",0
0.7,0.08,1-Feb,"A fast degradation
fast recovery",0
0.72,0.08,1-Feb,"A fast degradation
fast recovery",0
0.74,0.08,1-Feb,"A fast degradation
fast recovery",0
0.76,0.08,1-Feb,"A fast degradation
fast recovery",0
0.78,0.08,1-Feb,"A fast degradation
fast recovery",0
0.8,0.08,1-Feb,"A fast degradation
fast recovery",0
0.82,0.08,2-Feb,"A fast degradation
fast recovery",0
0.84,0.08,2-Feb,"A fast degradation
fast recovery",1
0.86,0.08,2-Feb,"A fast degradation
fast recovery",3
0.88,0.08,2-Feb,"A fast degradation
fast recovery",5
0.9,0.08,2-Feb,"A fast degradation
fast recovery",7
0.92,0.08,2-Feb,"A fast degradation
fast recovery",8
0.94,0.08,2-Feb,"A fast degradation
fast recovery",9
0.96,0.08,2-Feb,"A fast degradation
fast recovery",10
0.98,0.08,2-Feb,"A fast degradation
fast recovery",11
1,0.08,2-Feb,"A fast degradation
fast recovery",13
0,0.1,1-Feb,"A fast degradation
fast recovery",3
0.02,0.1,1-Feb,"A fast degradation
fast recovery",3
0.04,0.1,1-Feb,"A fast degradation
fast recovery",3
0.06,0.1,1-Feb,"A fast degradation
fast recovery",3
0.08,0.1,1-Feb,"A fast degradation
fast recovery",3
0.1,0.1,1-Feb,"A fast degradation
fast recovery",3
0.12,0.1,1-Feb,"A fast degradation
fast recovery",3
0.14,0.1,1-Feb,"A fast degradation
fast recovery",3
0.16,0.1,1-Feb,"A fast degradation
fast recovery",3
0.18,0.1,1-Feb,"A fast degradation
fast recovery",3
0.2,0.1,1-Feb,"A fast degradation
fast recovery",3
0.22,0.1,1-Feb,"A fast degradation
fast recovery",3
0.24,0.1,1-Feb,"A fast degradation
fast recovery",3
0.26,0.1,1-Feb,"A fast degradation
fast recovery",3
0.28,0.1,1-Feb,"A fast degradation
fast recovery",3
0.3,0.1,1-Feb,"A fast degradation
fast recovery",3
0.32,0.1,1-Feb,"A fast degradation
fast recovery",3
0.34,0.1,1-Feb,"A fast degradation
fast recovery",3
0.36,0.1,1-Feb,"A fast degradation
fast recovery",3
0.38,0.1,1-Feb,"A fast degradation
fast recovery",3
0.4,0.1,1-Feb,"A fast degradation
fast recovery",3
0.42,0.1,1-Feb,"A fast degradation
fast recovery",3
0.44,0.1,1-Feb,"A fast degradation
fast recovery",3
0.46,0.1,1-Feb,"A fast degradation
fast recovery",3
0.48,0.1,1-Feb,"A fast degradation
fast recovery",3
0.5,0.1,1-Feb,"A fast degradation
fast recovery",3
0.52,0.1,1-Feb,"A fast degradation
fast recovery",3
0.54,0.1,1-Feb,"A fast degradation
fast recovery",3
0.56,0.1,1-Feb,"A fast degradation
fast recovery",3
0.58,0.1,1-Feb,"A fast degradation
fast recovery",3
0.6,0.1,1-Feb,"A fast degradation
fast recovery",3
0.62,0.1,1-Feb,"A fast degradation
fast recovery",3
0.64,0.1,1-Feb,"A fast degradation
fast recovery",3
0.66,0.1,1-Feb,"A fast degradation
fast recovery",3
0.68,0.1,1-Feb,"A fast degradation
fast recovery",3
0.7,0.1,1-Feb,"A fast degradation
fast recovery",3
0.72,0.1,1-Feb,"A fast degradation
fast recovery",3
0.74,0.1,1-Feb,"A fast degradation
fast recovery",3
0.76,0.1,1-Feb,"A fast degradation
fast recovery",3
0.78,0.1,1-Feb,"A fast degradation
fast recovery",3
0.8,0.1,1-Feb,"A fast degradation
fast recovery",3
0.82,0.1,2-Feb,"A fast degradation
fast recovery",5
0.84,0.1,2-Feb,"A fast degradation
fast recovery",6
0.86,0.1,2-Feb,"A fast degradation
fast recovery",8
0.88,0.1,2-Feb,"A fast degradation
fast recovery",9
0.9,0.1,2-Feb,"A fast degradation
fast recovery",10
0.92,0.1,2-Feb,"A fast degradation
fast recovery",11
0.94,0.1,2-Feb,"A fast degradation
fast recovery",12
0.96,0.1,2-Feb,"A fast degradation
fast recovery",13
0.98,0.1,2-Feb,"A fast degradation
fast recovery",13
1,0.1,2-Feb,"A fast degradation
fast recovery",15
0,0.12,1-Feb,"A fast degradation
fast recovery",8
0.02,0.12,1-Feb,"A fast degradation
fast recovery",8
0.04,0.12,1-Feb,"A fast degradation
fast recovery",8
0.06,0.12,1-Feb,"A fast degradation
fast recovery",8
0.08,0.12,1-Feb,"A fast degradation
fast recovery",8
0.1,0.12,1-Feb,"A fast degradation
fast recovery",8
0.12,0.12,1-Feb,"A fast degradation
fast recovery",8
0.14,0.12,1-Feb,"A fast degradation
fast recovery",8
0.16,0.12,1-Feb,"A fast degradation
fast recovery",8
0.18,0.12,1-Feb,"A fast degradation
fast recovery",8
0.2,0.12,1-Feb,"A fast degradation
fast recovery",8
0.22,0.12,1-Feb,"A fast degradation
fast recovery",8
0.24,0.12,1-Feb,"A fast degradation
fast recovery",8
0.26,0.12,1-Feb,"A fast degradation
fast recovery",8
0.28,0.12,1-Feb,"A fast degradation
fast recovery",8
0.3,0.12,1-Feb,"A fast degradation
fast recovery",8
0.32,0.12,1-Feb,"A fast degradation
fast recovery",8
0.34,0.12,1-Feb,"A fast degradation
fast recovery",8
0.36,0.12,1-Feb,"A fast degradation
fast recovery",8
0.38,0.12,1-Feb,"A fast degradation
fast recovery",8
0.4,0.12,1-Feb,"A fast degradation
fast recovery",8
0.42,0.12,1-Feb,"A fast degradation
fast recovery",8
0.44,0.12,1-Feb,"A fast degradation
fast recovery",8
0.46,0.12,1-Feb,"A fast degradation
fast recovery",8
0.48,0.12,1-Feb,"A fast degradation
fast recovery",8
0.5,0.12,1-Feb,"A fast degradation
fast recovery",8
0.52,0.12,1-Feb,"A fast degradation
fast recovery",8
0.54,0.12,1-Feb,"A fast degradation
fast recovery",8
0.56,0.12,1-Feb,"A fast degradation
fast recovery",8
0.58,0.12,1-Feb,"A fast degradation
fast recovery",8
0.6,0.12,1-Feb,"A fast degradation
fast recovery",8
0.62,0.12,1-Feb,"A fast degradation
fast recovery",8
0.64,0.12,1-Feb,"A fast degradation
fast recovery",8
0.66,0.12,1-Feb,"A fast degradation
fast recovery",8
0.68,0.12,1-Feb,"A fast degradation
fast recovery",8
0.7,0.12,1-Feb,"A fast degradation
fast recovery",8
0.72,0.12,1-Feb,"A fast degradation
fast recovery",8
0.74,0.12,1-Feb,"A fast degradation
fast recovery",8
0.76,0.12,1-Feb,"A fast degradation
fast recovery",8
0.78,0.12,1-Feb,"A fast degradation
fast recovery",8
0.8,0.12,1-Feb,"A fast degradation
fast recovery",8
0.82,0.12,2-Feb,"A fast degradation
fast recovery",9
0.84,0.12,2-Feb,"A fast degradation
fast recovery",10
0.86,0.12,2-Feb,"A fast degradation
fast recovery",11
0.88,0.12,2-Feb,"A fast degradation
fast recovery",12
0.9,0.12,2-Feb,"A fast degradation
fast recovery",12
0.92,0.12,2-Feb,"A fast degradation
fast recovery",13
0.94,0.12,2-Feb,"A fast degradation
fast recovery",14
0.96,0.12,2-Feb,"A fast degradation
fast recovery",15
0.98,0.12,2-Feb,"A fast degradation
fast recovery",15
1,0.12,2-Feb,"A fast degradation
fast recovery",16
0,0.14,1-Feb,"A fast degradation
fast recovery",11
0.02,0.14,1-Feb,"A fast degradation
fast recovery",11
0.04,0.14,1-Feb,"A fast degradation
fast recovery",11
0.06,0.14,1-Feb,"A fast degradation
fast recovery",11
0.08,0.14,1-Feb,"A fast degradation
fast recovery",11
0.1,0.14,1-Feb,"A fast degradation
fast recovery",11
0.12,0.14,1-Feb,"A fast degradation
fast recovery",11
0.14,0.14,1-Feb,"A fast degradation
fast recovery",11
0.16,0.14,1-Feb,"A fast degradation
fast recovery",11
0.18,0.14,1-Feb,"A fast degradation
fast recovery",11
0.2,0.14,1-Feb,"A fast degradation
fast recovery",11
0.22,0.14,1-Feb,"A fast degradation
fast recovery",11
0.24,0.14,1-Feb,"A fast degradation
fast recovery",11
0.26,0.14,1-Feb,"A fast degradation
fast recovery",11
0.28,0.14,1-Feb,"A fast degradation
fast recovery",11
0.3,0.14,1-Feb,"A fast degradation
fast recovery",11
0.32,0.14,1-Feb,"A fast degradation
fast recovery",11
0.34,0.14,1-Feb,"A fast degradation
fast recovery",11
0.36,0.14,1-Feb,"A fast degradation
fast recovery",11
0.38,0.14,1-Feb,"A fast degradation
fast recovery",11
0.4,0.14,1-Feb,"A fast degradation
fast recovery",11
0.42,0.14,1-Feb,"A fast degradation
fast recovery",11
0.44,0.14,1-Feb,"A fast degradation
fast recovery",11
0.46,0.14,1-Feb,"A fast degradation
fast recovery",11
0.48,0.14,1-Feb,"A fast degradation
fast recovery",11
0.5,0.14,1-Feb,"A fast degradation
fast recovery",11
0.52,0.14,1-Feb,"A fast degradation
fast recovery",11
0.54,0.14,1-Feb,"A fast degradation
fast recovery",11
0.56,0.14,1-Feb,"A fast degradation
fast recovery",11
0.58,0.14,1-Feb,"A fast degradation
fast recovery",11
0.6,0.14,1-Feb,"A fast degradation
fast recovery",11
0.62,0.14,1-Feb,"A fast degradation
fast recovery",11
0.64,0.14,1-Feb,"A fast degradation
fast recovery",11
0.66,0.14,1-Feb,"A fast degradation
fast recovery",11
0.68,0.14,1-Feb,"A fast degradation
fast recovery",11
0.7,0.14,1-Feb,"A fast degradation
fast recovery",11
0.72,0.14,1-Feb,"A fast degradation
fast recovery",11
0.74,0.14,1-Feb,"A fast degradation
fast recovery",11
0.76,0.14,1-Feb,"A fast degradation
fast recovery",11
0.78,0.14,1-Feb,"A fast degradation
fast recovery",11
0.8,0.14,1-Feb,"A fast degradation
fast recovery",11
0.82,0.14,2-Feb,"A fast degradation
fast recovery",12
0.84,0.14,2-Feb,"A fast degradation
fast recovery",12
0.86,0.14,2-Feb,"A fast degradation
fast recovery",13
0.88,0.14,2-Feb,"A fast degradation
fast recovery",14
0.9,0.14,2-Feb,"A fast degradation
fast recovery",14
0.92,0.14,2-Feb,"A fast degradation
fast recovery",15
0.94,0.14,2-Feb,"A fast degradation
fast recovery",16
0.96,0.14,2-Feb,"A fast degradation
fast recovery",16
0.98,0.14,2-Feb,"A fast degradation
fast recovery",17
1,0.14,2-Feb,"A fast degradation
fast recovery",18
0,0.16,1-Feb,"A fast degradation
fast recovery",13
0.02,0.16,1-Feb,"A fast degradation
fast recovery",13
0.04,0.16,1-Feb,"A fast degradation
fast recovery",13
0.06,0.16,1-Feb,"A fast degradation
fast recovery",13
0.08,0.16,1-Feb,"A fast degradation
fast recovery",13
0.1,0.16,1-Feb,"A fast degradation
fast recovery",13
0.12,0.16,1-Feb,"A fast degradation
fast recovery",13
0.14,0.16,1-Feb,"A fast degradation
fast recovery",13
0.16,0.16,1-Feb,"A fast degradation
fast recovery",13
0.18,0.16,1-Feb,"A fast degradation
fast recovery",13
0.2,0.16,1-Feb,"A fast degradation
fast recovery",13
0.22,0.16,1-Feb,"A fast degradation
fast recovery",13
0.24,0.16,1-Feb,"A fast degradation
fast recovery",13
0.26,0.16,1-Feb,"A fast degradation
fast recovery",13
0.28,0.16,1-Feb,"A fast degradation
fast recovery",13
0.3,0.16,1-Feb,"A fast degradation
fast recovery",13
0.32,0.16,1-Feb,"A fast degradation
fast recovery",13
0.34,0.16,1-Feb,"A fast degradation
fast recovery",13
0.36,0.16,1-Feb,"A fast degradation
fast recovery",13
0.38,0.16,1-Feb,"A fast degradation
fast recovery",13
0.4,0.16,1-Feb,"A fast degradation
fast recovery",13
0.42,0.16,1-Feb,"A fast degradation
fast recovery",13
0.44,0.16,1-Feb,"A fast degradation
fast recovery",13
0.46,0.16,1-Feb,"A fast degradation
fast recovery",13
0.48,0.16,1-Feb,"A fast degradation
fast recovery",13
0.5,0.16,1-Feb,"A fast degradation
fast recovery",13
0.52,0.16,1-Feb,"A fast degradation
fast recovery",13
0.54,0.16,1-Feb,"A fast degradation
fast recovery",13
0.56,0.16,1-Feb,"A fast degradation
fast recovery",13
0.58,0.16,1-Feb,"A fast degradation
fast recovery",13
0.6,0.16,1-Feb,"A fast degradation
fast recovery",13
0.62,0.16,1-Feb,"A fast degradation
fast recovery",13
0.64,0.16,1-Feb,"A fast degradation
fast recovery",13
0.66,0.16,1-Feb,"A fast degradation
fast recovery",13
0.68,0.16,1-Feb,"A fast degradation
fast recovery",13
0.7,0.16,1-Feb,"A fast degradation
fast recovery",13
0.72,0.16,1-Feb,"A fast degradation
fast recovery",13
0.74,0.16,1-Feb,"A fast degradation
fast recovery",13
0.76,0.16,1-Feb,"A fast degradation
fast recovery",13
0.78,0.16,1-Feb,"A fast degradation
fast recovery",13
0.8,0.16,1-Feb,"A fast degradation
fast recovery",13
0.82,0.16,2-Feb,"A fast degradation
fast recovery",14
0.84,0.16,2-Feb,"A fast degradation
fast recovery",15
0.86,0.16,2-Feb,"A fast degradation
fast recovery",15
0.88,0.16,2-Feb,"A fast degradation
fast recovery",16
0.9,0.16,2-Feb,"A fast degradation
fast recovery",16
0.92,0.16,2-Feb,"A fast degradation
fast recovery",17
0.94,0.16,2-Feb,"A fast degradation
fast recovery",17
0.96,0.16,2-Feb,"A fast degradation
fast recovery",18
0.98,0.16,2-Feb,"A fast degradation
fast recovery",18
1,0.16,2-Feb,"A fast degradation
fast recovery",19
0,0.18,1-Feb,"A fast degradation
fast recovery",15
0.02,0.18,1-Feb,"A fast degradation
fast recovery",15
0.04,0.18,1-Feb,"A fast degradation
fast recovery",15
0.06,0.18,1-Feb,"A fast degradation
fast recovery",15
0.08,0.18,1-Feb,"A fast degradation
fast recovery",15
0.1,0.18,1-Feb,"A fast degradation
fast recovery",15
0.12,0.18,1-Feb,"A fast degradation
fast recovery",15
0.14,0.18,1-Feb,"A fast degradation
fast recovery",15
0.16,0.18,1-Feb,"A fast degradation
fast recovery",15
0.18,0.18,1-Feb,"A fast degradation
fast recovery",15
0.2,0.18,1-Feb,"A fast degradation
fast recovery",15
0.22,0.18,1-Feb,"A fast degradation
fast recovery",15
